id,line,text,labels
700551604,19,"really ? what , like the cia be use typewriter instead of computer and pay telephone instead of cell phone ?",Doubt
700551604,20,"what be amazing ( or not ) be the extreme nonchalance of the mainstream medium to the cia ’s request for continued secrecy . that should be big news . it ’ essentially an admission of guilt , give that it be absolutely ludicrous to think that "" national security "" would be threaten by the release of the cia ’s long - secret jfk - assassination - relate record .","Causal_Oversimplification,Exaggeration-Minimisation,Loaded_Language"
700551604,21,"you see , the mainstream media start with the assumption that the cia have nothing to do with the assassination . in their mind , the assassination be commit by a lone nut former u.s. marine communist , one who have no motive to kill the president .",Name_Calling-Labeling
700551604,24,"do not forget , after all , that that ’ what oswald say . he say he be be frame . yet , from the very beginning , the mainstream medium have never give any serious consideration to the possibility that oswald be frame for the crime . instead , they have steadfastly stick with the official story , one that have all the characteristic of a pat frame - up : that oswald act alone or possibly act in concert with other , both of which lead to nothing but dead end , contradiction , and anomaly .","Exaggeration-Minimisation,Loaded_Language"
700551604,26,"as part of the frame - up , the cia would have to fortify the persona of oswald , its intelligence agent , as a purport communist . that would enable the cia to blame the assassination on a communist , which , not coincidentally , be the advice that the pentagon and the cia be dole out to latin american military dictatorship at the school of the americas . in case of covert state - sponsor assassination , latin american regime be teach , a good strategy be to blame the assassination on a communist because then they could smear anyone who challenge the official story as a communist sympathizer .","Guilt_by_Association,Name_Calling-Labeling"
700551604,27,"it would also explain why the cia be closely monitor oswald ’s movement prior to the assassination , something else that the cia keep secret for decade . they have to make certain that oswald be not on to they and have not discover that he be be set up for a frame - up .",Causal_Oversimplification
700551604,30,"something dreadful obviously go wrong with that part of the operation because the official investigation into it be quickly shut down during the early post - assassination period . today , oswald ’s mexico city trip , which be part of those cia record ready to be release , be still shroud in mystery .",Loaded_Language
700551604,31,"the cia ’s continue secrecy in the jfk assassination be no big surprise . as i write in my october 11 article , "" will trump make a deal with the cia on jfk records ? , "" the cia be between a rock and a hard place . on the one hand , it know that those record will far implicate the cia in the kennedy assassination . on the other hand , it know that by seek continue secrecy , it ’ essentially an implicit acknowledgment of guilt .",Causal_Oversimplification
700551604,32,"not surprisingly , it be choose the latter course , especially because it know that its asset and ally in the mainstream press will continue to come to its defense with respect to its ridiculous claim of "" national security . """,Causal_Oversimplification
700551604,34,"but there have to be a reason why the cia choose to keep this particular batch of record secret for more than 50 year . those long - secret record undoubtedly include small bit of important circumstantial evidence that fill out even far the mosaic of a regime - change operation that take place in dallas in november 1963 , the same type of regime - change operation that take place in iran in 1953 , guatemala in 1954 , cuba in 1960 - 1963 , congo in 1961 , and chile in 1973 , all of which the cia steadfastly keep secret from the american people .",Flag_Waving
700551604,35,"in 1953 , the cia be in the process of develop a top - secret manual on assassination , one that show that the cia be specialize not only in the art of assassination but also in the art of cover up its role in state - sponsor assassination . every american owe it to himself to read that manual .",Flag_Waving
700551604,36,"too bad the mainstream press have never give that manual the consideration it deserve . if it do , it might not be so deferential to the deal that trump and the cia be about to make to continue the jfk assassination cover - up by continue to keep some of the cia ’s decade - old jfk ’s related assassination record secret from the american people .",Flag_Waving
773520636,1,biblical illiterates reverse romans 13 : teach submit to tyranny !,Loaded_Language
773520636,3,"caesar have his brutus , charles the first his cromwell ; and george the third- treason ! cry the speaker- may profit by their example . if this be treason , make the most of it . – patrick henry",Loaded_Language
773520636,4,"recently , i receive a newspaper article from a confused , biblically illiterate friend ask i what my take be on an article title , "" scripture teach to submit to authority "" with reference to romans chapter 13 . in this article , the author be call out a christian for protest a corrupt representative in government , even go so far as to suggest this protestant ought to have stay home to read their bible rather than to protest corruption in government . he go onto say that we be command by scripture to submit to the authority that have be elect .","Doubt,Name_Calling-Labeling"
773520636,5,"to start off , maybe this individual should take the time to know a little bit of his own history ! there be nothing bad than when a person who do not know what they be talk about try to tell you what the truth be .",Doubt
773520636,11,"maybe he should have take the time to look to the found forefather and that document which they draw up call "" the declaration of independence . "" that document alone be 75 % of the usurpation that the tyrant king george commit against our forefather and what it be that our forefather would not put up with . our american history find in that document teach that our forefather throw off the tyrant that would not be rule by god and declare "" resistance to tyrant be obedience to god ! ""","Flag_Waving,Name_Calling-Labeling,Repetition,Slogans"
773520636,12,"furthermore , the motto of the american revolution be "" no king but king jesus . "" america ’s original national seal be "" rebellion to tyrant be obedience to god "" with a picture on the inside of the seal show the pharaoh be overthrow by the sea with moses and the child of israel safe on the shore .",Slogans
773520636,13,"john hancock , the first signer of the declaration of independence , say ,",Appeal_to_Authority
773520636,15,"apparently , this individual who write the article know nothing of the black robed regiment that the tyrant king george fear the most . the black robed regiment , be in fact , the preacher that go before the forefathers in educate the colony to resistance when it come to the corrupt king on the other side of the pond . they sacrifice themselves to establish the freedom in which he enjoy today .",Name_Calling-Labeling
773520636,16,the author go on to write that this protestant should know what the bible say about those in authority .,Doubt
773520636,19,"representative work for we , we do not work for they .",Slogans
773520636,23,"whosoever therefore resisteth the power , resisteth the ordinance of god : and they that resist shall receive to themselves damnation .",Appeal_to_Fear-Prejudice
773520636,25,"for he be the minister of god to thee for good . but if thou do that which be evil , be afraid ; for he beareth not the sword in vain : for he be the minister of god , a revenger to execute wrath upon he that doeth evil .",Name_Calling-Labeling
773520636,32,do god tell his church to submit to that which he condemn ? ( deuteronomy 25:1 ; proverb 17:15 ) absolutely not !,Loaded_Language
773520636,33,"be the church to transgress his law , or to magnify and enforce his law unto judgment ? ( psalm 40:8 ; romans 3:31 ) of course not ! if he do , that would make god unjust .",Loaded_Language
773520636,35,"the lord have , in fact , command nowhere in scripture for the church to submit to the wicked . the bible teach just the exact opposite . we be to "" have no fellowship with the unfruitful work of darkness , but rather reprove ( expose ) they "" ( ephesians 5:11 ) .",Loaded_Language
773520636,37,"think of this : those that serve "" we the people , "" before take office , swear to uphold the us constitution with their hand on the holy bible . they be appoint to magnify law against crime , not crime against the law ( psalm 94:20 ) . america be base on common law , the mosaic institution . read the 5 book of moses .",Repetition
773520636,38,""" no enactment of man can be consider law unless it conform to the law of god . "" – william blackstone , english common law",False_Dilemma-No_Choice
773520636,39,"representative be to magnify the law , not tear it down ; and yet , this be what the biblically illiterate be teach other to do , submit to the tyrant and resist god , his church and his word ( micah 3:5 ) .",Name_Calling-Labeling
773520636,40,"i ask , be christians to submit to those who have sanction the murder of the innocent in the womb ( exodus 20:13 ; proverb 6:17 ) ? absolutely not !","Doubt,Loaded_Language,Name_Calling-Labeling"
773520636,41,"be christians to submit to those who have redefine marriage where a man can now "" marry "" a man and a woman can now "" marry "" a woman ( leviticus 18:22 ; romans 1:24 etc … ) ? absolutely not !","Doubt,Loaded_Language,Name_Calling-Labeling"
773520636,42,"submit to those who lie continuously , to they that steal and even kill ? absolutely not ! submit to what god condemn ?","Doubt,Name_Calling-Labeling,Repetition"
773520636,43,"yet , this be what the perverse , modern - day , profess christians be teach the sheep in the american church today .",Name_Calling-Labeling
773520636,44,"it would do you well to now look to the christ when he say that we be to beware of the leaven of the pharisee ’s ( corrupt doctrine of those who claim to be the child of god ) , as well as the leaven of herod ( corrupt doctrine of government ) ( mark 8:15 ) .",Name_Calling-Labeling
773520636,45,"if you remember , it be those same people who call for the crucifixion of christ while cry out "" we have no king but caesar "" ( john 19:15 ) .",Loaded_Language
773520636,46,"do these that teach such heresy not realize that every apostle , except john , be kill by hostile corrupt civil authority oppose to their endeavor ?","Loaded_Language,Name_Calling-Labeling"
773520636,47,"christians throughout history be imprison , torture , or kill by corrupt civil authority of all stripe for refuse to submit to their various , lawless policy and prohibition .",Name_Calling-Labeling
773520636,48,"do christian martyr violate god ’s principle of submission to authority ? of course , not .",Loaded_Language
773520636,50,"take note that civil government be to be , and must be , a "" terror to good work . "" it have no power or authority to terrorize good work or good , law - abide people . god never give they that authority and any , and all , government that oversteps the divine authority and its boundary have no divine authority or protection .",Name_Calling-Labeling
773520636,51,"civil government be a "" minister for god to thee for good "" ( romans 13:4 ) . it be not a minister of god for evil . civil magistrate have a divine duty to "" execute wrath upon he that doeth evil . "" anyone who teach that they have authority to execute wrath upon "" he that doeth good "" be ignorant and uneducated in their misleading ( 1 john 4:6 ) .","Doubt,Loaded_Language"
773520636,52,to tell christians to submit to evil civil authority be teach the opposite of what be true . common sense do come into play here .,Name_Calling-Labeling
773520636,53,"i ask , do moses violate god 's principle of submission when he be command by god , "" go in unto pharaoh , and tell he , thus saith the lord god of the hebrews , let my people go , that they may serve i "" ( exodus 9:1 ) .",Name_Calling-Labeling
773520636,55,"think of this , the meekest man alive be send to the face of the pharaoh to tell he to obey or else . be this what be be preach from the pulpit across america today ?","Appeal_to_Fear-Prejudice,Name_Calling-Labeling"
773520636,57,"what of that lone prophet , elijah ? the tyrant ahab call he the troubler of israel . elijah set the record straight when he answer , "" i have not trouble israel ; but thou , and thy father 's house , in that ye have forsake the commandment of the lord , and thou hast follow baalim ( 1 king 18:18 ) . be this a violation of god 's principle when it come to submission to authority ?","Name_Calling-Labeling,Repetition"
773520636,63,"then an herald cry aloud , to you it be command , o people , nation , and language ,",Loaded_Language
773520636,65,and whoso falleth not down and worshippeth shall the same hour be cast into the midst of a burn fiery furnace . daniel 3:3 - 6,Appeal_to_Fear-Prejudice
773520636,66,"when they refuse to submit to the tyrant , the furnace be heat up 7 time hot so that the guard be consume , only to have the fourth man , "" like the son of man , "" show up to deliver they where the fire have no power over they , and not a hair of their head be singe . in the end , only the corrupt king acknowledge the god of shadrach , meshach , and abednego .","Name_Calling-Labeling,Repetition"
773520636,72,"do not forget about amos , who be prophesy judgment upon the corrupt priest and the corrupt king of his day ( amos 7:10 - 16 ) . be that violate , or fulfil god 's principle and purpose ?","Name_Calling-Labeling,Repetition"
773520636,73,"what of the new testament ? john the baptist point out all of the evil of king herod ( luke 3:19 ) . be this a violation of submission to civil government ? no , it be a rebuke to corruption in government to submit to the god of abraham , isaac and jacob and his law .",Loaded_Language
773520636,74,"be it a violation of submission to god 's principle to keep preach , "" repent , and be baptize every one of you in the name of jesus christ for the remission of sin … "" ? absolutely not ! the corrupt pharisees along with corrupt government do the opposite .","Loaded_Language,Name_Calling-Labeling"
773520636,81,"if we this day be examine of the good deed do to the impotent man , by what mean he be make whole ;",Name_Calling-Labeling
773520636,85,"now when they see the boldness of peter and john , and perceive that they be unlearn and ignorant man , they marvel ; and they take knowledge of they , that they have be with jesus .",Name_Calling-Labeling
773520636,92,"or what of the account find in acts 12:1 - 11 , where the lord send an angel to liberate peter from the hand of tyrant .",Name_Calling-Labeling
773520636,104,"over and over again , you can see that the church be to stand in protest against the wicked that be at war with christ ( revelation 12:17 ) , in deal with not only the corrupt and wicked priest , but also the corrupt and wicked in government . as well as those who submit to such .","Name_Calling-Labeling,Repetition"
773520636,106,nowhere in scripture can you find the lord tell his child to submit to the wicked in disobedience to his word . nowhere !,Repetition
773520636,107,"furthermore , the individual that write the article teach people to submit to authority might want to take the time to read romans 12:21 before pervert and twist romans 13 , so that the next time he will not be guilty of twist scripture the way that satan twist scripture .",Doubt
761568202,4,"as report by cnn , speak to today , clinton defend his decision to remain in office follow the scandal . "" a lot of the fact have be conveniently omit to make the story work , i think partly because they ’re frustrated that they get all these serious allegation against the current occupant of the oval office and his voter do not seem to care , "" clinton say , point to a series of sexual misconduct allegation against current president donald trump , who have deny they . "" i think i do the right thing . i defend the constitution . """,Loaded_Language
761568202,7,""" i do not think there be a fancy way to say that i have sin . it be important to i that everybody who have be hurt know that the sorrow i feel be genuine — first and most important , my family , also my friend , my staff , my cabinet , monica lewinsky and her family , and the american people . """,Flag_Waving
786919720,3,"it be incredible the amount of hypocrisy senator dianne feinstein put on display for the american people to see , and yet , the people in her state continue to put she in office . her late antic be to point to a more than 30 year old claim that supreme court nominee brett kavanaugh engage in sexual misconduct while he be in high school and somehow claim that he may have commit a crime while at the same time remain silent on two woman who have accuse rep. keith ellison , who be run for attorney general in minnesota , of abuse they , one of they make the claim this year .","Appeal_to_Hypocrisy,Flag_Waving,Loaded_Language"
786919720,5,"of course , the reality be that bring something like this up more than 30 year later be ridiculous , but this be the democrats for you .","Loaded_Language,Red_Herring"
786919720,13,"the white house have call this nothing more than a last minute gambit , and that would be correct . in fact , the fbi have no plan to pursue any investigation regard the allegation .",Loaded_Language
786919720,16,"exactly ! this be political theater over a man who be not an originalist and not a strict constitutionalist . he be a precedence man ! he be say it over and over ! if they want something on the guy , why do not they bring up his involvement in the vince foster cover - up ? now , that would be something to really look into , but not with the corrupt doj and fbi we currently have . of course , if they do , then someone might actually have to act on something that actually be a crime .","Appeal_to_Fear-Prejudice,Doubt,Loaded_Language,Name_Calling-Labeling"
697454736,10,"in the article that i co - author with dr. goldstein , we would have do well to speak of the "" official "" latin text rather than the "" original "" latin text . this , though , be no long an issue because the normative text be the latin text publish in thr aas . mr. ferrara , however , base his critique upon an assumption that the "" generous response "" offer to god be a sin . this , though , be not what al be say . the generous response be a move away from sin and a move toward god . i explain this in my most recent response to prof. e. christian brugger , which can serve as my response to mr. ferrara :",Straw_Man
697454736,17,"what might be this "" generous response ? "" pope francis do not give an example in al 303 because he ’s speak in general term of the dynamic of conscience . moreover , he know that concrete case vary widely . in our sept. 26 article in la stampa , dr. goldstein and i provide a hypothetical example of a couple in a purely civil "" marriage "" recognize that god be call they to live in continence . we choose this example deliberately to demonstrate that "" the generous response "" could be the ending of a particular sin . our example be an attempt to show that professors brugger and seifert be wrong to believe al 303 imply that god be ask some people to continue to live in an objectively sinful state . it ’ really just the opposite . al 303 teach that conscience will come to recognize that god be ask for a step in the right direction away from sin . pope francis explain this again in al 305 when he say "" a small step , in the midst of great human limitation , can be more pleasing to god than a life which appear outwardly in order , but move through the day without confront great difficulty . ' """,Appeal_to_Authority
697454736,27,"with all due respect to dr. fastiggi , his argument and that of buttiglione , that a "" move away from sin "" be what be pleasing to god , even if the moral norm be not adhere to , be sophistical . what constitute a "" move away "" from sin if not cease to commit the sin ? no example be provide in al because none can be . the notion be nonsensical . just how nonsensical be demonstrate by dr. fastiggi ’s claim that by "" a move away from sin "" in the case of a divorced and "" remarry "" couple francis mean their agreement to live in continence as brother and sister for the sake of child . but that would be cease to commit the sin of adultery altogether as it would involve abandon the pretense that they be marry along with the illicit sexual relation itself . such a couple could always be absolve and receive holy communion under the church ’s constant practice , albeit privately to avoid scandal .",Doubt
697454736,33,it be a great disservice to the church to maintain the pretense that there be nothing problematical about al . a moral catastrophe be self - evidently underway and it be not possible honestly to deny its cause .,Appeal_to_Fear-Prejudice
697454736,37,thank you for your response . you write well but you do not reveal a proper understanding of what pope francis be say in al 303 . i can only ask that you to study the matter more carefully with an open heart and mind .,Conversation_Killer
697454736,43,"irony of irony , the latter - day pharisees and legalist francis see around every corner be hard at work defend amoris laetitia at the very moment it be be cite by bishop after bishop as their sole authority for admit public adulterer to holy communion --- while francis do nothing but approve .","Appeal_to_Hypocrisy,Loaded_Language"
697454736,45,"i think you should follow your own advice about study this matter with an open heart and mind , but above all with open eye , for you have clearly shut they to what be go in the diocese in the name of al .",Loaded_Language
697454736,53,"he mention the holy father 's letter to the buenos aires bishop , but he fail to take into account that the statement of those argentine bishop can be interpret in an orthodox way , as cardinal müller tell edward pentin in a sept. 28 interview publish in the national catholic register . in fact the statement of the argentine bishop only speak of the possibility of "" access to the sacrament of reconciliation and the eucharist . "" this could reasonably be interpret as go to confession before receive holy communion .",Straw_Man
697454736,55,"the same apply to statement of pope francis and cardinal schoenborn mention by ferrara . pope francis defer to the exposition of amoris laetitia by cardinal schoenborn give in april 2016 when the exhortation be make public . i have read the cardinal 's exposition in both italian and english , and i only find mention of the help of the sacrament in certain case . once again , mr. ferrara assume this mean access to holy communion without prior sacramental confession . with regard to the letter thank the bishops of malta , it should be note that edward pentin mention a letter of cardinal baldiserri not a letter of pope francis . moreover , this letter have not be make public so we do not know exactly what it say other than an expression of thank . this seem to be very thin evidence for claim pope francis wish the bishop to admit public adulterer to the sacrament while continue in their adulterous relation . as a lawyer , ferrara should have a well sense of what really count as evidence . as a christian , he should also be mindful of the command against bear false witness .",Appeal_to_Authority
697454736,57,"beyond these consideration , i wish to express a personal concern i have about mr. ferrara 's standing in the catholic church . he say that dr. goldstein and i be "" foot soldier of a leviathan church "" because we defend the roman pontiff . do mr. ferrara believe that the catholic church under pope francis be a "" leviathan church "" and not the catholic church ? if this be so , then it would suggest that mr. ferrara be refuse submission to the roman pontiff and communion with the member of the church subject to he . this , though , be the very definition of schism find in the catechism of the catholic church , 2089 and the 1983 cic canon 751 . i hope mr. ferrara can clarify what he mean by the "" leviathan church "" under pope francis . a more simple question to he would be this : "" be you refuse submission to the roman pontiff or communion with the member subject to he ? ""","False_Dilemma-No_Choice,Name_Calling-Labeling"
697454736,65,"as for my metaphorical reference to a "" leviathan church , "" i be afraid dr. fastiggi have succumb to an unfortunate literal - mindedness . to make it clear for he , i be contend that he and his co - author treat the pope as if he be the absolute ruler of hobbes ’s leviathan . i do not , as should be obvious , argue that this leviathan church actually exist . that it do not and can not exist be precisely my point .",Loaded_Language
697454736,67,"dr. fastiggi ’s inapt citation to canon 751 and his clumsy and insulting question about my "" stand in the catholic church "" and whether i be "" refuse submission to the roman pontiff "" demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basic , and a rather embarrassing lack of rhetorical finesse . raise objection to a papal document because it appear to depart from sound orthodoxy be hardly "" refuse submission to the roman pontiff , "" who have not , at any rate , actually command anyone to "" submit "" to anything via al .",Loaded_Language
697454736,69,i respectfully suggest that dr. fastiggi ’s comment evince a need for serious study and reflection before he venture further opinion on this controversy in public .,Doubt
701837665,5,"please , do not start call i nostradamus . a blind man could see what be happen . donald "" art of the deal "" trump be obviously negotiate all week with the cia , and he be obviously push to get what he want all the way up to the very last day . on thursday , the deadline establish by law for release the record , the cia undoubtedly blink and trump presumably get what he want in return for grant the cia request for continued secrecy .","Exaggeration-Minimisation,Name_Calling-Labeling"
701837665,7,"some mainstream medium commentator be criticize the cia for wait until the very last day to make its case for continue secrecy . display their naivete , they demonstrate their lack of understanding about how thing work in washington , d.c. as i indicate in my monday article , when someone in the federal government need a favor from someone else , the someone else be go to ask for something in return . jfku2019s war with the ... douglas horne check amazon for pricing .",Doubt
701837665,8,"the fact be that the cia put in its request to trump for continued secrecy of its jfk record long before yesterday . but "" art of the deal "" trump obviously sit on the request , undoubtedly hope that he could get what he want in return if he just continue hold out and convey that he be ready to release the record .","Causal_Oversimplification,Name_Calling-Labeling"
701837665,10,"trump tweet send on saturday , october 21 : "" subject to the receipt of further information , i will be allow , as president , the long block and classify jfk files to be open . "" trump tweet send on wednesday , october 25 : "" the long anticipate release of the # jfkfiles will take place tomorrow . so interesting !",Conversation_Killer
701837665,11,"now , it ’ theoretically possible that the cia present trump with some earthshattere new information on the thursday deadline that show that the united states would fall into the ocean if americans be finally permit to see the cia ’s long - secret jfk record . but how likely be that ? not likely at all !","Doubt,Exaggeration-Minimisation,Loaded_Language"
701837665,12,"instead , it be a virtual certainly that when art of the deal trump send out those two tweet , he be send a message to the cia as part of the negotiation : give i what i want or i will release the record . in the negotiation , both trump and the cia know that trump be in the catbird seat . the kennedy autopsy jacob hornberger check amazon for pricing .","Appeal_to_Fear-Prejudice,Causal_Oversimplification,Repetition"
701837665,13,"in the end , the cia blink , just as trump know it would . contrary to what the mainstream press be assert , the record undoubtedly contain more incriminate circumstantial evidence that fill in the mosaic of a u.s. national - security regime - change operation on november 22 , 1963 . that ’ what the mainstream medium , forever wed to the official story no matter how ridiculous and illogical it be , simply can not bring themselves to confront .","Causal_Oversimplification,Loaded_Language"
701837665,14,"trump know that he have the cia over a barrel . as i indicate in my two article this week , the cia be between a rock and a hard place . on the one hand , it could refuse to grant trump what he want and let the record be release , which it know would point to the cia ’s guilt in the assassination . on the other hand , it could give trump what he want and have to suffer the obvious inference that people would draw — that the cia be continue to cover up incriminatory evidence .",Causal_Oversimplification
701837665,17,"not surprisingly , the mainstream media be not even question that ludicrous notion . for more than 50 year , the cia have know why it have want those particular record to be keep secret . during the term of the assassination records review board in the 1990s , the cia decide to keep these particular record secret for another 25 year . there be bind to be lot of cia memorandum detail why it be imperative to keep these particular record secret for as long as possible . finally , the cia make its request for secrecy to trump at least several week ago . the notion that the cia suddenly hit trump yesterday with a new argument as to why "" national security "" would be threaten , after trump have supposedly already reject the argument that have be present to he , cause trump to suddenly change his mind , be , well , laughable .","Exaggeration-Minimisation,Loaded_Language"
701837665,20,"let ’s state the obvious : the cia record that be still be suppress have nothing to do with "" national security . "" they have everything to do with cover up the cia ’s role in the u.s. national - security regime - change operation that take place in dallas in november 1963 , which succeed in oust from power a president who be , in the eye of the u.s. national - security establishment , engage in action the cia , terrorism , an ... jacob hornberger check amazon for pricing . that constitute a grave threat to "" national security , "" i.e. , befriend the russians ( i.e. , the soviets ) and cubans and enter into peaceful coexistence with the communist world .","Appeal_to_Fear-Prejudice,Causal_Oversimplification,Exaggeration-Minimisation"
701837665,21,"in other word , unlike lee harvey oswald , who have absolutely no motive to kill president kennedy , the national security establishment do have motive , a powerful motive , the same motive that motivate the cia and pentagon to target other political leader for regime change or assassination around that time , such as mohamad mossadegh , jacobo arbenz , patrice lumumba ( who kennedy admire ) , fidel castro , and salvador allende . for a more detailed analysis of motive , read fff ’s ebook jfk ’s war with the national security establishment : why kennedy be assassinate by douglas horne , who serve on the staff of the assassination records review board in the 1990s .","Appeal_to_Authority,Causal_Oversimplification,Exaggeration-Minimisation,Red_Herring"
701837665,22,"immediately upon the arrest of lee harvey oswald , the official account be that this be just a lone nut , former u.s. marine communist who decide , for no apparent reason , to assassinate kennedy .",Name_Calling-Labeling
701837665,23,"one big problem be the official story , however , require a suspension of logic and common sense . for anyone who have a mindset of conformity and deference to authority , that story make sense because nothing be question or challenge . for anyone who have a critical , analytical , independent mindset , the official story be fill with hole .","Doubt,Loaded_Language"
701837665,26,"after oswald supposedly try to defect to the soviet union and promise u.s. embassy official in moscow that he be go to deliver classified information to the soviet union , which be america ’s swear cold war enemy ( and former world war ii partner and ally ) , u.s. official permit he to return home with a red wife , without even one grand - jury summon or even an iota of harassment .","Exaggeration-Minimisation,Flag_Waving,Name_Calling-Labeling,Red_Herring"
701837665,27,"think about martin luther king , john walker lindh , edward snowden , the u.s. communist party , or the fair play for cuba committee . think about how the u.s. national - security establishment treat what it suspect be communist or traitor . it skewer they . why , just look at how they call julian assange a traitor and he be not even an american . recall the mccarthy hearing . dalton trumbo . the entire u.s. anti - communist crusade , include vietnam , which more than 58,000 u.s. soldier die kill communist .","Loaded_Language,Name_Calling-Labeling"
701837665,28,"and they ’re go to tell we that they just let lee harvey oswald , a suppose self - avow communist skate blissfully across the cold war stage of history with nary any abuse or harassment at all ? do not make i laugh .","Doubt,Exaggeration-Minimisation,Name_Calling-Labeling"
701837665,30,"now , suddenly , all the circumstantial evidence in the kennedy assassination fall into place . it begin to make sense . the mosaic start to be fill out : they need to get rid of kennedy to protect national security and elevate johnson , who have the same anti - communist mindset as the pentagon and the cia , to the presidency . unlike jfk , who have begin withdraw troop from vietnam , johnson would the man who kill ken ... roger stone check amazon for pricing . protect national security by send more troop to vietnam .",Causal_Oversimplification
701837665,33,"it be also why he be send to mexico city , where he would be order to visit the cuban and soviet embassy , no doubt be tell that he be be prepare for an important mission , maybe to enter cuba to assassinate castro .",Causal_Oversimplification
701837665,34,"but no government operation ever go perfectly . thing obviously go dreadfully wrong with the mexico city operation because the investigation into it after the assassination be quickly shut down . today , it remain shrouded in mystery .","Conversation_Killer,Loaded_Language"
701837665,36,"ever since the assassination , the cia have argue that the release of any of its jfk record would threaten "" national security . "" one thing be for sure and undeniable : despite the release of many of the cia ’s record in the 1990 and yesterday , the united states do not fall into the ocean or fall to the communist . and neither would it have do so if trump have not grant the cia ’s request for a continue cover - up of what it do on november 22 , 1963 .","Exaggeration-Minimisation,Flag_Waving"
999000155,3,"fox news report recently that in a february 2003 radio interview , green party activist ernest hancock say to kyrsten sinema , who be now arizona ’s democrat candidate for senate : "" as an individual , if i want to go fight in the taliban army , i go over there , and i ’m fight for the taliban , i ’m say that ’ a personal decision . "" sinema respond : "" fine . i do not care if you go and do that , go ahead . """,Conversation_Killer
999000155,10,"there be more . fox news also report that sinema "" promote event at arizona state university feature a lawyer convict for aid an islamist terror organization and its leader . sinema , a co - founder of the activist group local to global justice , invite people in a now - close yahoo group to attend two event with lynn stewart , both in 2003 . at the time of the invite , stewart have be charge with help her former client omar abdel rahman , a radical egyptian spiritual leader of a terror group , to pass on secret message to his follower to commit terror attack . """,Guilt_by_Association
999000155,11,"the left maintain that islamic jihad terror be not a problem — it ’ just a reaction to the evil deed of the u.s. and israel . "" islamophobia , "" leftist insist , be a much great issue . this be the result : useful idiot such as kyrsten sinema end up promote the like of lynne stewart , who be convict of aid the jihad mass murder plot of the blind sheikh , omar abdel rahman , who mastermind the 1993 world trade center . if you do not recognize the reality , nature , and magnitude of the jihad threat , you may well end up abet the jihad .","Causal_Oversimplification,Guilt_by_Association"
999000155,12,"sinema be proof : the left hate america , and consider "" right - wing extremist , "" a term all too often apply to american patriot , far more of a threat than jihad terrorist . it use to be that this fact be dismiss as hysterical hyperbole . now it be become increasingly clear .",Loaded_Language
755814432,11,"unfortunately , it be clear that giuliani never really understand what i be try to tell he . like the rest of the neocon , he either do not get it or do not want to get it . in a recent speech to the mek – a violent islamist - marxist cult that spend two decade on the us terror watch list – giuliani promise that the trump administration have make "" regime change "" a priority for iran . he even tell the member of that organization – an organization that have kill dozen of americans – that trump would put they in charge of iran !","Flag_Waving,Loaded_Language"
755814432,13,"do anyone really think iran will be well off if trump put a bunch of "" former "" terrorist in charge of the country ? how do that work in libya ?",Doubt
755814432,15,"the paper suggest that the us focus on iran ’s many ethnic minority group to spark unrest and an eventual overthrow of the government . this be virtually the same road map that the us have follow in iraq , libya , syria , and so on . the result have be unmitigate disaster after disaster .",Loaded_Language
755814432,16,"unleash terrorist on iran to overthrow its government be not only illegal and immoral : it ’ also incredibly stupid . we know from 9/11 that blowback be real , even if giuliani and the neocon refuse to understand it . iran do not threaten the united states . unlike washington ’s arab ally in the region , iran actually hold reasonably democratic election and have a western - orient , educate , and very young population .",Loaded_Language
755814432,17,why not open up to iran with massive amount of trade and other contact ? do anyone ( except for the neocon ) really believe it be well to unleash terrorist on a population than to engage they in trade and travel ? we need to worry about blowback from president trump ’s fully - neoconize middle east policy ! that ’ the real threat !,Appeal_to_Fear-Prejudice
728169864,1,anti - gay imam feature yet again at florida democrat gala,Name_Calling-Labeling
728169864,3,"the democratic party promote itself as an advocacy group for all matter concern homosexual and label politician , who take stance opposite theirs on politically charge issue such as same - sex marriage , as bigot . yet , the party keep on invite an imam , who have a long record of hostility toward homosexual , to participate at its annual function . this blatant hypocrisy show the political bankruptcy of their leadership ’s claim to be pro - gay and anti - bigotry and reveal their intention to pander to those in the muslim community who spew intolerance and would wish other harm .",Loaded_Language
728169864,6,"shafayat mohamed be the imam of the darul uloom institute , locate in pembroke pines , florida . the mosque have be a haven for terror - relate individual and activity . "" dirty bomber "" jose padilla be a student of shafayat mohamed ’ at darul uloom . now - decease al - qaeda global operations chief , adnan el - shukrijumah , be a prayer leader at darul uloom . and darul uloom arabic teacher imran mandhai , along with mosque goer hakki aksoy and shueyb mossa jokhan , hatch a plot at the mosque to blow up different south florida structure , include area power station , jewish business , and a national guard armory .",Name_Calling-Labeling
728169864,8,"one stop on shafayat mohamed ’s facebook page and one can view his profile photo of he hold a dark green book with gold border and letter on the cover . the book be "" the meaning of the holy qur’an , "" a version of the quran that be ban by the los angeles public school system , in february 2002 , for contain numerous anti - semitic commentary . in it , jews be describe as : "" arrogant , "" "" jealous , "" "" selfish , "" "" spiteful , "" "" greedy , "" "" curse , "" "" ape and swine , "" and "" under divine displeasure . ""","Loaded_Language,Name_Calling-Labeling"
